0,1,3,4
GPL13265,"ID,Gene Symbol,Accession ID,SEQUENCE,ORF,SPOT_ID",Gene Symbol,symbol
GPL13266,"ID,Gene Symbol,Accession ID,SEQUENCE,ORF,SPOT_ID",Gene Symbol,symbol
GPL13268,"ID,NAME,Agilent_probe_name,Gene ID,GB_LIST,GB_LIST,ORF_LIST,Gene Description,Chromosome Number,Chromosome Map Location,SEQUENCE,Chromosome Coordinates,DCC Gene Symbol,SPOT_ID",,
GPL10796,"ID,Common,GB_ACC,Unigene,Description,Product,Map,SEQUENCE",GB_ACC,genbank
GPL13252,"ID,GeneName,SEQUENCE,Accession ID,GB_ACC,SPOT_ID",GB_ACC,genbank
GPL13260,"ID,Oligo_ID,ORF,SEQUENCE",ORF,entrez
GPL10160,"ID,CHROMOSOME,RANGE_GB,RANGE_START,RANGE_END,SEQUENCE,SPOT_ID",,
GPL10161,"ID,CHROMOSOME,RANGE_GB,RANGE_START,RANGE_END,SEQUENCE,SPOT_ID",,
GPL11012,"ID,ENTREZ_ID,UNIGENE_ID,SYMBOL,GENENAME,COMPUGEN_ID,FLAG,SPOT_LABELS,GB_ACC,SPOT_ID",ENTREZ_ID,entrez
GPL10635,"ID,Column,Row,NAME,SPOT ID,ControlType,REFSEQ,SEQUENCE,GENE_SYMBOL,GENE_NAME,RefNumber,GB_ACC,SPOT_ID",GENE_SYMBOL,symbol
GPL13231,"ID,SEQUENCE,ORF_LIST,GeneName,SPOT_ID",,
GPL13237,"ID,ControlType,SystematicName,ORF,SPOT_ID",ORF,entrez
GPL13238,"ID,ProbeName,SEQUENCE,ORF,GeneName,Accession ID,SPOT_ID",ORF,entrez
GPL13168,"ID,SEQUENCE,X,Y,RANGE_GB,RANGE_START,RANGE_END,RANGE_STRAND,SeqS",,
GPL13185,"ID,region_id,Probeset_Target_Sequence,Transcript_Cluster,Chromosome,TC_Genomic_Start,TC_Genomic_End,Strand,Gene_symbol,Gene_Description,SPOT_ID",,
GPL13242,"ID,CHROMOSOME,RANGE_GB,RANGE_START,RANGE_END,SEQUENCE",,
GPL10173,"ID,EMBL,SEQUENCE,SPOT_ID",,
GPL13208,"ID,Pos_block,Pos_row,Pos_col,ORF,Blattner_ID,Gene_Name,SEQUENCE,Description,SPOT_ID",ORF,entrez
GPL8068,"ID,GB_ACC,SEQUENCE,Strand,Description",GB_ACC,genbank
GPL8070,"ID,Accession,GB_ACC,SEQUENCE,Strand,Counterpart,SPOT_ID,Description",GB_ACC,genbank
GPL8217,"ID,ROSETTAGENEMODEL_ID,GB_ACC,ENSEMBL_ID",ENSEMBL_ID,ensembl
GPL10926,"ID,accessions,chr_coord,SubTypeName,SEQUENCE,ControlType,ProbeName,GeneName,SystematicName,Description,GB_ACC,SPOT_ID",GB_ACC,genbank
GPL11037,"ID,ORF,GeneID,GB_ACC,SEQUENCE,SPOT_ID",GB_ACC,genbank
GPL11283,"ID,Identifiers in GPR files,Name,SPOT_ID,miRNA_ID",,
GPL11657,"ID,SEQUENCE,CHROMOSOME,RANGE_GB,SPOT_ID,RANGE_START,LENGTH,RANGE_END",,
GPL13118,"ID,SEQ_ID,CHROMOSOME,RANGE_START,RANGE_END,SEQUENCE,RANGE_GB",,
GPL13163,"ID,SEQ_ID,GENE_EXPR_OPTION,ORF",ORF,entrez
GPL13217,"ID,GB_ACC,SPOT_ID,SEQUENCE",GB_ACC,genbank
GPL10428,"ID,miRNA_ID,SEQUENCE",,
GPL11639,"ID,Block,Column,Row,ORF,SPOT_ID",ORF,entrez
GPL13232,"ID,GB_ACC,SPOT_ID",GB_ACC,genbank
GPL13141,"ID,ProbeName,Chromosome,RANGE_GB,SPOT_ID,RANGE_START,RANGE_END,Length,SEQUENCE",,
GPL13142,"ID,PROBE_ID,CHROMOSOME,RANGE_GB,RANGE_START,SEQUENCE,LENGTH,RANGE_END",,
GPL10298,"Download family,SOFT formatted family file(s),MINiML formatted family file(s)",,
GPL11190,"ID,oligo name,description,ORF,SPOT_ID",ORF,entrez
GPL14152,"ID,ORF,GB_ACC,SEQUENCE,SPOT_ID",GB_ACC,genbank
GPL11577,"ID,PT_GI,GeneID,ORF,ACCESSION|COORDS|BUILD|DATE|DB_XREF|PRODUCT|NOTE|URL,ANNOTATION,GB_RANGE,RANGE_START,RANGE_END",ORF,entrez
GPL13162,"ID,Internal_spot_id,miRbase miRNA_ID,miRNA_LIST,SPOT_ID",,
GPL13210,"ID,ProbeName,SEQUENCE,ORF,SPOT_ID",ORF,entrez
GPL10480,"ID,SEQ_ID,PROBE_ID,POSITION,X,Y,RANGE_START,RANGE_END,REFSEQ_ID,SEQUENCE,CHROMOSOME,RANGE_GB,RANGE_STRAND,SPOT_ID",,
GPL13213,"ID,ORF,GENE_ID,GENOME_ACC",ORF,entrez
GPL13191,"ID,Meta row,Meta col,Row,Col,Probe ID,Entrez gene ID,Entrez gene description,Ensembl gene ID,Ensembl gene description,GENE,SPOT_ID,SEQUENCE",Entrez gene ID,entrez
GPL13178,"ID,SEQUENCE,LOCUS,COMMON NAME,GB_ACC,SPOT_ID",GB_ACC,genbank
GPL13183,"ID,METACOLUMN,METAROW,COLUMN,ROW,SPOT ID,REPORTER_GROUP,SEQUENCE,SYSTEMATIC_NAME,ORF,SYNONYMS,ORGANISM,ENSEMBL_GENE,PRIMARY_DB,SPOT_ID",ORF,entrez
GPL13186,"ID,GeneName,SEQUENCE,ACC,GB_ACC,ORF",GB_ACC,genbank
GPL13189,"ID,Probe ID,miRNA_ID,SPOT_ID",,
GPL13190,"ID,SEQ_ID,CHROMOSOME,RANGE_GB,RANGE_START,PROBE_COUNT,LENGTH,GC,SEQUENCE",,
GPL13194,"Download family,SOFT formatted family file(s),MINiML formatted family file(s)",,
GPL13195,"Download family,SOFT formatted family file(s),MINiML formatted family file(s)",,
GPL13196,"Download family,SOFT formatted family file(s),MINiML formatted family file(s)",,
GPL13197,"Download family,SOFT formatted family file(s),MINiML formatted family file(s)",,
GPL13198,"Download family,SOFT formatted family file(s),MINiML formatted family file(s)",,
GPL13199,"Download family,SOFT formatted family file(s),MINiML formatted family file(s)",,
GPL13200,"Download family,SOFT formatted family file(s),MINiML formatted family file(s)",,
GPL13201,"Download family,SOFT formatted family file(s),MINiML formatted family file(s)",,
GPL13202,"Download family,SOFT formatted family file(s),MINiML formatted family file(s)",,
GPL13203,"Download family,SOFT formatted family file(s),MINiML formatted family file(s)",,
GPL13204,"Download family,SOFT formatted family file(s),MINiML formatted family file(s)",,
GPL13205,"Download family,SOFT formatted family file(s),MINiML formatted family file(s)",,
GPL13206,"Download family,SOFT formatted family file(s),MINiML formatted family file(s)",,
GPL13207,"Download family,SOFT formatted family file(s),MINiML formatted family file(s)",,
GPL10122,"ID,Description,miRNA_LIST,R_HUMAN,R_MOUSE,miRBASE_ID,SEQUENCE",,
GPL13164,"ID,miRBase ID,miRNA_ID,Description,miRNA Sequence,miRNA Length,SEQUENCE,Probe Length,SPOT_ID",,
GPL10860,"ID,miRNA_ID,SPOT_ID",,
GPL10063,"ID,GB_ACC",GB_ACC,genbank
GPL10089,"ID,SEQ_ID,ORF",ORF,entrez
GPL13128,"ID,GB_ACC,SYMBOL,SEQUENCE",GB_ACC,genbank
GPL13133,"ID,SEQUENCE,GB_ACC,GENE_SYMBOL",GENE_SYMBOL,symbol
GPL10295,"ID,Illumina_ProbeID,Illumina_Gene,Search_Key,GB_ACC,Symbol,SEQUENCE",GB_ACC,genbank
GPL12620,"ID,CHROMOSOME,RANGE_START,RANGE_END,STRAND,MEMBER_PROBES,SPOT_ID",,
GPL13155,"ID,COL,ROW,NAME,CONTROL_TYPE,GB_ACC,UNIGENE_ID,ENSEMBL_ID,ACCESSION_STRING,CHROMOSOMAL_LOCATION,DESCRIPTION,GO_ID,SEQUENCE,SPOT_ID",ENSEMBL_ID,ensembl
GPL13157,"ID,CONTROL_TYPE,GB_ACC,UNIGENE_ID,ENSEMBL_ID,ACCESSION_STRING,CHROMOSOMAL_LOCATION,DESCRIPTION,GO_ID,SEQUENCE,SPOT_ID",ENSEMBL_ID,ensembl
GPL13158,"ID,GB_ACC,SPOT_ID,Species Scientific Name,Annotation Date,Sequence Type,Sequence Source,Target Description,Representative Public ID,Gene Title,Gene Symbol,ENTREZ_GENE_ID,RefSeq Transcript ID,Gene Ontology Biological Process,Gene Ontology Cellular Component,Gene Ontology Molecular Function",ENTREZ_GENE_ID,entrez
GPL13123,"ID,PROBE_ID,CHROMOSOME,RANGE_GB,SPOT_ID,RANGE_START,Direction,LENGTH,SEQUENCE",,
GPL11054,"ID,ExonID A,Chrom A,Strand A,Start exon A,End exon A,Start A,End A,Probe seq A,ExonID B,Chrom B,Strand B,Start exon B,End exon B,Start B,End B,Probe seq B,TM,SEQUENCE,Probe type,SNP",,
GPL13140,"ID,GB_ACC,Unigene,REFSEQ,Gene name,ORF,Entrez_Gene_ID,Oligo number,SEQUENCE,Gene ID,Transcript ID,SPOT_ID",Entrez_Gene_ID,entrez
GPL10734,"ID,chromosome,RANGE_GB,RANGE_START,RANGE_END,RANGE_STRAND,ControlType,CGI_start,CGI_end,GeneSym,GeneID,Strand,GeneTSS",,
GPL13139,"ID,SEQ_ID,GB_ACC,PT_ACC,BLOCK,GENE_INFO,SPOT_ID",GB_ACC,genbank
GPL13147,"ID,Chromosome,Strand,Cytoband,Associated Gene,Fragment Enzyme Type Length Start Stop,Chromosome Start,Chromosome Stop,dbSNP RS ID,Physical Position,Allele A,Allele B,Genetic Map",Associated Gene,assoc_gene
GPL10053,"ID,ORF,GENE N,GENE S",ORF,entrez
GPL10745,"ID,Block,Row,Column,GB_LIST,CLONE_ID_LIST,SPOT_ID,Name,oligo_id,oligo_type,transcript_Ensembl,geneid_Ensembl,description_Ensembl*,gene_symbol_Ensembl*,REFSEQ,description_RefSeq*,Riken_full_length_clone,GB_accession,KEGG_Pathway,GO:biological_process,GO:molecular_function,GO:cellular_component",,
GPL13135,"ID,Chr,Position,SNP_ID",,
GPL10816,"ID,COL,ROW,PROBE_ID,GB_ACC,CONTROLTYPE,GenBank Accession,SPOT_ID",GB_ACC,genbank
GPL10835,"ID,SEQUENCE,Chromosome,RANGE_START,LENGTH,RANGE_END",,
GPL13116,"ID,ORF,Block,Column,Row,Description,Gene name,SEQUENCE,SPOT_ID",ORF,entrez
GPL12621,"ID,SPOT_ID,CONTROL_TYPE,REFSEQ,GB_ACC,GENE,GENE_SYMBOL,GENE_NAME,UNIGENE_ID,ENSEMBL_ID,ACCESSION_STRING,CHROMOSOMAL_LOCATION,DESCRIPTION,GO_ID,SEQUENCE",GENE,entrez
GPL10001,"ID,Position,Chr,Gen.Position,GB_ACC,SPOT_ID",GB_ACC,genbank
GPL10742,"ID,SPOT_ID",,
GPL11001,"ID,SEQUENCE,ORF",ORF,entrez
GPL11046,"ID,description,Block,Column,Row,Oligo id,ORF,SPOT_ID",ORF,entrez
GPL11147,"ID,DESIGN_ID,PROBE_DESIGN_ID,SPOT_ID,SEQUENCE,CHROMOSOME,POSITION,LENGTH",,
GPL11148,"ID,DESIGN_ID,PROBE_DESIGN_ID,SPOT_ID,SEQUENCE,CHROMOSOME,POSITION,LENGTH",,
GPL11149,"ID,DESIGN_ID,PROBE_DESIGN_ID,SPOT_ID,SEQUENCE,CHROMOSOME,POSITION,LENGTH",,
GPL11150,"ID,DESIGN_ID,PROBE_DESIGN_ID,SPOT_ID,SEQUENCE,CHROMOSOME,POSITION,LENGTH",,
GPL11181,"ID,miRNA_ID_LIST,SPOT_ID",,
GPL11200,"ID,DESIGN_ID,PROBE_DESIGN_ID,SEQ_ID,SEQUENCE,CHROMOSOME,POSITION,LENGTH",,
GPL11201,"ID,DESIGN_ID,PROBE_DESIGN_ID,SEQ_ID,SEQUENCE,CHROMOSOME,POSITION,LENGTH",,
GPL11278,"ID,SEQ_ID,PROBE_DESIGN_ID,SEQUENCE,RANGE_START,LENGTH,RANGE_END",,
GPL11289,"ID,GB_ACC,DESIGN_ID,PROBE_DESIGN_ID,SEQ_ID,SEQUENCE",GB_ACC,genbank
GPL11324,"ID,Block,Column,Row,name,geneid,gene_description,chr,Nucleotide Accession,GB_LIST,GO_biological_process,GO_molecular_function,GO_cellular_component,pathway,SPOT_ID",,
GPL11386,"ID,COL,ROW,PROBE_NAME,SEQUENCE,CONTROL_TYPE,GB_ACC,GENE_SYMBOL,GENE_NAME,ACCESSION_STRING,CHROMOSOMAL_LOCATION,CHROMOSOME,RANGE_GB,RANGE_START,RANGE_END,CYTOBAND,DESCRIPTION,SPOT_ID",GENE_SYMBOL,symbol
GPL11387,"ID,COL,ROW,PROBE_NAME,SEQUENCE,CONTROL_TYPE,GB_ACC,GENE_SYMBOL,GENE_NAME,ACCESSION_STRING,CHROMOSOMAL_LOCATION,CHROMOSOME,RANGE_GB,RANGE_START,RANGE_END,CYTOBAND,DESCRIPTION,SPOT_ID",GENE_SYMBOL,symbol
GPL10988,"ID,ORF,CLONE_ID,Gene_Desc,Gene_Sym,SPOT_ID",ORF,entrez
GPL11319,"ID,SPOT_ID,SEQNAME,RANGE_GB,RANGE_STRAND,RANGE_START,RANGE_END,PROBE_COUNT,TRANSCRIPT_CLUSTER_ID,EXON_CLUSTER_ID,PSR_ID,GENE_SYMBOL,MRNA_ID,ENTREZ_GENE_ID,UNIGENE_ID,PROBESET_TYPE",ENTREZ_GENE_ID,entrez
GPL11320,"ID,CHR,RANGE_GB,SPOT_ID,RANGE_START,RANGE_END,RANGE_STRAND,transcript_id,public_transcript_id,gene_id,symbol,mapLocation,description,GO_biological_process,GO_molecular_function,GO_cellular_component,unigene_id,pubmed_id,transcript_count,exon_cluster_count,exon_count,psr_count,core_probeset_count,extended_probeset_count,core_probe_cout,extended_probe_count",,
GPL11158,"ID,SPOT_ID",,
GPL11630,"ID,SEQUENCE,GC%,Internal Repeat Score,Self-Annealing Score,Primary Strain,Primary Target,Common Name of Primary Target,Gene Symbol,Strain CDC1551,Strain H37Rv,ORF,SPOT_ID",Gene Symbol,symbol
GPL10077,"ID,MADB_WELL_ID,OLIGO_ID,GENE,UNIGENE,DESCRIPTION,GB_ACC,REFSEQ_Acc,SEQUENCE,SPOT_ID",GENE,entrez
GPL11579,"ID,GB_ACC,Probe_Name,Type,Description,SPOT_ID",GB_ACC,genbank
GPL11648,"ID,COL,ROW,NAME,PROBENAME,CONTROL_TYPE,REFSEQ,GB_ACC,LOCUSLINK_ID,GENE_SYMBOL,GENE_NAME,UNIGENE_ID,ENSEMBL_ID,ACCESSION_STRING,CHROMOSOMAL_LOCATION,DESCRIPTION,GO_ID,SEQUENCE,SPOT_ID",GENE_SYMBOL,symbol
GPL11649,"ID,PROBENAME,CONTROL_TYPE,REFSEQ,GB_ACC,LOCUSLINK_ID,GENE_SYMBOL,GENE_NAME,UNIGENE_ID,ENSEMBL_ID,ACCESSION_STRING,CHROMOSOMAL_LOCATION,DESCRIPTION,GO_ID,SEQUENCE,SPOT_ID",GENE_SYMBOL,symbol
GPL9668,"ID,Block,Row,Column,Name,miRNA_ID,SEQUENCE,SPOT_ID",,
GPL11641,"ID,SystematicName,GB_ACC,SPOT_ID",GB_ACC,genbank
GPL9959,"ID,BLOCK,ROW,COLUMN,FEATURE ID,NAME,TYPEOL,Description,ControlType,ProbeType,GENE/TR/EV,prefix,number_of_examples_in_representative,Reference,Variant_Representative,Variant_Representative_DB,Reference_location,Distance_from_Reference_3'_end,Long_Form,Short_Form,long_form_donor_conservation_(C),long_form_acceptor_conservation_(C),long_form_donor_conservation_(D),long_form_acceptor_conservation_(D),short_form_donor_conservation_(E),short_form_acceptor_conservation_(E),long_form_donor_seq_(C),long_form_acceptor_seq_(C),long_form_donor_seq_(D),long_form_acceptor_seq_(D),short_form_donor_seq_(E),short_form_acceptor_seq_(E),SPOT_ID",,
GPL11527,"ID,SEQUENCE,CHROMOSOME,RANGE_START,RANGE_END,RANGE_GB",,
GPL11620,"ID,SEQ_ID,CHROMOSOME,GB_RANGE,SEQUENCE",,
GPL11329,"ID,GeneName,GB_LIST,Name,GeneID,Gene_Symbol,Map,UniGene,SPOT_ID",Gene_Symbol,symbol
GPL11528,"ID,Probe_Name,Gene_Name,SEQUENCE,ACCESSION ID,GB_ACC,SPOT_ID",GB_ACC,genbank
GPL11581,"ID,COL,ROW,NAME,ORF,CONTROL_TYPE,CHROMOSOMAL_LOCATION,SEQUENCE,SPOT_ID",ORF,entrez
GPL11488,"ID,ORF,GENE_NAME,SEQUENCE",ORF,entrez
GPL11531,"ID,ORF,SPOT_ID",ORF,entrez
GPL11532,"ID,GB_LIST,SPOT_ID,seqname,RANGE_GB,RANGE_STRAND,RANGE_START,RANGE_STOP,total_probes,gene_assignment,mrna_assignment,category",gene_assignment,gene_ass
GPL11533,"ID,GB_LIST,SPOT_ID,seqname,RANGE_GB,RANGE_STRAND,RANGE_START,RANGE_STOP,total_probes,gene_assignment,mrna_assignment,category",gene_assignment,gene_ass
GPL11534,"ID,GB_LIST,SPOT_ID,seqname,RANGE_GB,RANGE_STRAND,RANGE_START,RANGE_STOP,total_probes,gene_assignment,mrna_assignment,category",gene_assignment,gene_ass
GPL10932,"ID,gene_description,evidence,gene_name,GI,GB_ACC,Unique id,plasmid,Sequence Type,SPOT_ID",GB_ACC,genbank
GPL10933,"ID,Reporter Name,RANGE_GB,RANGE_START,RANGE_END,gene_description,tigr_cmr,SEQUENCE,Reporter Comment,Reporter Group,ORF,SPOT_ID",ORF,entrez
GPL10976,"ID,ORF_NAME,DESCRIPTION,SEQUENCE",,
GPL9941,"ID,oligo_id,locus_tag,symbol,ORF_LIST,SPOT_ID,description,SEQUENCE",,
GPL9955,"ID,Block,Row,Column,Name,oligo_id,oligo_type,oligo_exon_or_transcript,transcript_Ensembl,geneid_Ensembl,GB_LIST,LocusLink,GB_LIST,gene_symbol,description_Ensembl*,description_RefSeq,CBC annotation,ORF,SPOT_ID",ORF,entrez
GPL9954,"ID,Block,Row,Column,Name,SEQUENCE,miRNA_ID,SPOT_ID",,
GPL11292,"ID,ORF,SPOT_ID",ORF,entrez
GPL11415,"ID,Precursor_ID,miRNA_ID_LIST",,
GPL11487,"ID,miRNA_ID,SPOT_ID",,
GPL11010,"ID,ACCN#,GB_ACC,SPOT_ID",GB_ACC,genbank
GPL11382,"ID,ProbeName,ORF,GeneName,SEQUENCE,Description",ORF,entrez
GPL11399,"ID,SEQUENCE,GC%,Internal Repeat Score,Self-Annealing Score,Primary Strain,Primary Target,Common Name of Primary Target,Gene Symbol,Strain 86-028NP,Strain biotype_aegyptius_F3031,Strain pF3028,Strain pF3031,Strain RD_KW20,Strain R2846,Strain R2866,Strain HK1212,ORF,SPOT_ID",Gene Symbol,symbol
GPL11400,"ID,SEQUENCE,GC%,Internal Repeat Score,Self-Annealing Score,Primary Strain,Primary Target,Common Name of Primary Target,Gene Symbol,Strain 86-028NP,Strain biotype_aegyptius_F3031,Strain pF3028,Strain pF3031,Strain RD_KW20,Strain R2846,Strain R2866,Strain HK1212,ORF,SPOT_ID",Gene Symbol,symbol
GPL11401,"ID,SEQUENCE,GC%,Internal Repeat Score,Self-Annealing Score,Primary Strain,Primary Target,Common Name of Primary Target,Gene Symbol,Strain 86-028NP,Strain biotype_aegyptius_F3031,Strain pF3028,Strain pF3031,Strain RD_KW20,Strain R2846,Strain R2866,Strain HK1212,ORF,SPOT_ID",Gene Symbol,symbol
GPL11402,"ID,SEQUENCE,GC%,Internal Repeat Score,Self-Annealing Score,Primary Strain,Primary Target,Common Name of Primary Target,Gene Symbol,Strain 86-028NP,Strain biotype_aegyptius_F3031,Strain pF3028,Strain pF3031,Strain RD_KW20,Strain R2846,Strain R2866,Strain HK1212,ORF,SPOT_ID",Gene Symbol,symbol
GPL11403,"ID,SEQUENCE,GC%,Internal Repeat Score,Self-Annealing Score,Primary Strain,Primary Target,Common Name of Primary Target,Gene Symbol,Strain 86-028NP,Strain biotype_aegyptius_F3031,Strain pF3028,Strain pF3031,Strain RD_KW20,Strain R2846,Strain R2866,Strain HK1212,ORF,SPOT_ID",Gene Symbol,symbol
GPL11404,"ID,SEQUENCE,GC%,Internal Repeat Score,Self-Annealing Score,Primary Strain,Primary Target,Common Name of Primary Target,Gene Symbol,Strain 86-028NP,Strain biotype_aegyptius_F3031,Strain pF3028,Strain pF3031,Strain RD_KW20,Strain R2846,Strain R2866,Strain HK1212,ORF,SPOT_ID",Gene Symbol,symbol
GPL11405,"ID,SEQUENCE,GC%,Internal Repeat Score,Self-Annealing Score,Primary Strain,Primary Target,Common Name of Primary Target,Gene Symbol,Strain 86-028NP,Strain biotype_aegyptius_F3031,Strain pF3028,Strain pF3031,Strain RD_KW20,Strain R2846,Strain R2866,Strain HK1212,ORF,SPOT_ID",Gene Symbol,symbol
GPL11406,"ID,SEQUENCE,GC%,Internal Repeat Score,Self-Annealing Score,Primary Strain,Primary Target,Common Name of Primary Target,Gene Symbol,Strain 86-028NP,Strain biotype_aegyptius_F3031,Strain pF3028,Strain pF3031,Strain RD_KW20,Strain R2846,Strain R2866,Strain HK1212,ORF,SPOT_ID",Gene Symbol,symbol
GPL11407,"ID,SEQUENCE,Chromosome,RANGE_GB,RANGE_START,LENGTH,RANGE_END,SPOT_ID",,
GPL11411,"ID,SEQUENCE,GC%,Internal Repeat Score,Self-Annealing Score,Primary Strain,Primary Target,Common Name of Primary Target,Gene Symbol,Strain HK1651,ORF,SPOT_ID",Gene Symbol,symbol
GPL11418,"ID,SEQUENCE,GC%,Internal Repeat Score,Self-Annealing Score,Primary Strain,Primary Target,Common Name of Primary Target,Strain FGSC A4,ORF,SPOT_ID",ORF,entrez
GPL11420,"ID,ORF,Gene ID,RANGE_GB,RANGE_START,RANGE_END,RANGE_STRAND,ORF,PRODUCT NAME,SEQUENCE",ORF,entrez
GPL11421,"ID,SEQUENCE,GC%,Internal Repeat Score,Self-Annealing Score,Primary Strain,Primary Target,Common Name of Primary Target,Gene Symbol,Strain 229E,Strain Beaudette,Strain BCoV-ENT,Strain Purdue,Strain MHV-A59,Strain ATCC_VR-759,Strain CV777,Strain Tor2,ORF,SPOT_ID",Gene Symbol,symbol
GPL11422,"ID,SEQUENCE,GC%,Internal Repeat Score,Self-Annealing Score,Primary Strain,Primary Target,Common Name of Primary Target,Gene Symbol,Strain 229E,Strain Beaudette,Strain BCoV-ENT,Strain Purdue,Strain MHV-A59,Strain ATCC_VR-759,Strain CV777,Strain Tor2,ORF,SPOT_ID",Gene Symbol,symbol
GPL11423,"ID,SEQUENCE,GC%,Internal Repeat Score,Self-Annealing Score,Primary Strain,Primary Target,Common Name of Primary Target,Gene Symbol,Strain 229E,Strain Beaudette,Strain BCoV-ENT,Strain Purdue,Strain MHV-A59,Strain ATCC_VR-759,Strain CV777,Strain Tor2,ORF,SPOT_ID",Gene Symbol,symbol
GPL11424,"ID,SEQUENCE,GC%,Internal Repeat Score,Self-Annealing Score,Primary Strain,Primary Target,Common Name of Primary Target,Gene Symbol,Strain 229E,Strain Beaudette,Strain BCoV-ENT,Strain Purdue,Strain MHV-A59,Strain ATCC_VR-759,Strain CV777,Strain Tor2,ORF,SPOT_ID",Gene Symbol,symbol
GPL11425,"ID,SEQUENCE,GC%,Internal Repeat Score,Self-Annealing Score,Primary Strain,Primary Target,Common Name of Primary Target,Gene Symbol,Strain 229E,Strain Beaudette,Strain BCoV-ENT,Strain Purdue,Strain MHV-A59,Strain ATCC_VR-759,Strain CV777,Strain Tor2,ORF,SPOT_ID",Gene Symbol,symbol
GPL11426,"ID,SEQUENCE,GC%,Internal Repeat Score,Self-Annealing Score,Primary Strain,Primary Target,Common Name of Primary Target,Gene Symbol,Strain 229E,Strain Beaudette,Strain BCoV-ENT,Strain Purdue,Strain MHV-A59,Strain ATCC_VR-759,Strain CV777,Strain Tor2,ORF,SPOT_ID",Gene Symbol,symbol
GPL11427,"ID,SEQUENCE,GC%,Internal Repeat Score,Self-Annealing Score,Primary Strain,Primary Target,Common Name of Primary Target,Gene Symbol,Strain 229E,Strain Beaudette,Strain BCoV-ENT,Strain Purdue,Strain MHV-A59,Strain ATCC_VR-759,Strain CV777,Strain Tor2,ORF,SPOT_ID",Gene Symbol,symbol
GPL11428,"ID,SEQUENCE,GC%,Internal Repeat Score,Self-Annealing Score,Primary Strain,Primary Target,Common Name of Primary Target,Gene Symbol,Strain 229E,Strain Beaudette,Strain BCoV-ENT,Strain Purdue,Strain MHV-A59,Strain ATCC_VR-759,Strain CV777,Strain Tor2,ORF,SPOT_ID",Gene Symbol,symbol
GPL11432,"ID,name,accession,miRNA_LIST,SEQUENCE,database,SPOT_ID",,
GPL11434,"ID,name,accession,miRNA_LIST,SEQUENCE,database,SPOT_ID",,
GPL11435,"ID,SEQUENCE,GC%,Internal Repeat Score,Self-Annealing Score,Primary Strain,Primary Target,Common Name of Primary Target,Gene Symbol,Strain 3D7,ORF,SPOT_ID",Gene Symbol,symbol
GPL11438,"ID,SEQUENCE,GC%,Internal Repeat Score,Self-Annealing Score,Primary Strain,Primary Target,Common Name of Primary Target,Gene Symbol,Strain Madrid_E,Strain Wilmington,ORF,SPOT_ID",Gene Symbol,symbol
GPL11439,"ID,SEQUENCE,GC%,Internal Repeat Score,Self-Annealing Score,Primary Strain,Primary Target,Common Name of Primary Target,Gene Symbol,Strain Madrid_E,Strain Wilmington,ORF,SPOT_ID",Gene Symbol,symbol
GPL11442,"ID,Block,Row,Column,Name,GV,Probe sequence,miRNA_ID,SPOT_ID",,
GPL11433,"ID,CHR,ORF,GENE_ID",ORF,entrez
GPL9939,"ID,miRNA_ID_LIST",,
GPL11412,"ID,ORF,description,SPOT_ID",ORF,entrez
GPL11413,"ID,PrimaryAccession,ORF",ORF,entrez
GPL11156,"ID,GB_LIST,Gene.Symbol,SEQUENCE,Blast.Hit,EC,EC.Description,GO.Accession,GO.Cellular.Component,GO.Biological.Process,GO.Molecular.Function,KEGG.Pathways,KEGG.Orthology,KEGG.Description",,
GPL11410,"ID,GB_LIST,SPOT_ID,seqname,RANGE_GB,RANGE_STRAND,RANGE_START,RANGE_STOP,total_probes,gene_assignment,mrna_assignment,category",gene_assignment,gene_ass
GPL11372,"ID,COL,ROW,NAME,CONTROL_TYPE,CHROMOSOMAL_LOCATION,SEQUENCE,SPOT_ID",,
GPL11396,"ID,ProbeName,ORF,ControlType,ProbeID,geneid,SEQUENCE,Description,SPOT_ID",ORF,entrez
GPL10392,"ID,GB_ACC,CHROMOSOME,RANGE_GB,RANGE_START,RANGE_END,UNIGENE,SPOT_ID",GB_ACC,genbank
GPL11244,"ID,IndexNum,accessions,ProbeName,GeneName,ORF,RANGE_START,RANGE_START,RANGE_END,SystematicName,Description,SEQUENCE,SPOT_ID",ORF,entrez
GPL11397,"Download family,SOFT formatted family file(s),MINiML formatted family file(s)",,
GPL9858,"ID,Probe_ID,miRNA_ID,SEQUENCE,Group,Reporter Control Type,Comment,SPOT_ID",,
GPL11392,"ID,GENE_NAME,MAPLOC,SECONDARY_NAME,GENOME_ACC,ORF,SPOT_ID",ORF,entrez
GPL10539,"ID,ORF,SPOT_ID",ORF,entrez
GPL10541,"ID,row,col,ProbeName,SystematicName,PositionX,PositionY,RANGE_GB,RANGE_START,RANGE_END,SPOT_ID",,
GPL11371,"ID,scoID,ProbeName,TargetID,SEQUENCE,ORF,description",ORF,entrez
GPL11378,"ID,PT_GI,Gene ID,SEQUENCE",,
GPL11379,"ID,Chromosome,Position,GenTrain Score,SNP,ILMN Strand,Customer Strand,Comment,SPOT_ID",,
GPL11364,"ID,GB_ACC,SPOT_ID",GB_ACC,genbank
